Project,StationName,StationCode,Latitude,Longitude,TripCode,SampleTime_UTC,SampleTime_Local,Year,Month,Day,Time,Depth,SST,Chla,Salinity,SOI,Biomass,AshFreeBiomass,Acartia danae,Acartia fossae,Acartia negligens,Acartia pacifica,Acartia pietschmani,Acartia simplex,Acartia tonsa,Acartia tranteri,Acrocalanus gibber,Acrocalanus gracilis,Acrocalanus longicornis,Acrocalanus monachus,Aetideus acutus,Agetus flaccus,Agetus limbatus,Agetus typicus,Amallothrix tenuiserrata,Bestiolina similis,Calanoides carinatus,Calanoides macrocarinatus,Calanopia aurivilli,Calanopia australica,Calanopia elliptica,Calanopia minor,Calanus australis,Calocalanus contractus,Calocalanus pavo,Calocalanus plumulosus,Calocalanus styliremis,Calocalanus tenuis,Candacia bipinnata,Candacia bradyi,Candacia catula,Candacia cheirura,Candacia discaudata,Candacia ethiopica,Candacia truncata,Candacia worthingtoni,Canthocalanus pauper,Centropages australiensis,Centropages bradyi,Centropages furcatus,Centropages gracilis,Centropages orsinii,Clausocalanus arcuicornis,Clausocalanus brevipes,Clausocalanus farrani,Clausocalanus furcatus,Clausocalanus ingens,Clausocalanus jobei,Clausocalanus mastigophorus,Clausocalanus minor,Clausocalanus parapergens,Clausocalanus paululus,Clausocalanus pergens,Clytemnestra farrani,Clytemnestra scutellata,Copilia hendorffi,Copilia mirabilis,Copilia quadrata,Corycaeus clausi,Corycaeus crassiusculus,Corycaeus speciosus,Corycaeus vitreus,Cosmocalanus darwinii,Ctenocalanus citer,Ctenocalanus vanus,Delibus nudus,Dioithona oculata,Dioithona rigida,Ditrichocorycaeus andrewsi,Ditrichocorycaeus anglicus,Ditrichocorycaeus asiaticus,Ditrichocorycaeus aucklandicus,Ditrichocorycaeus dahli,Ditrichocorycaeus erythraeus,Ditrichocorycaeus lubbocki,Ditrichocorycaeus minimus,Ditrichocorycaeus subtilis,Ditrichocorycaeus tenuis,Eucalanus hyalinus,Euchaeta acuta,Euchaeta concinna,Euchaeta indica,Euchaeta longicornis,Euchaeta marina,Euchaeta marinella,Euchaeta rimana,Euchirella rostrata,Euchirella rostromagna,Euterpina acutifrons,Farranula carinata,Farranula concinna,Farranula curta,Farranula gibbula,Farranula gracilis,Farranula rostrata,Haloptilus longicornis,Heterorhabdus lobatus,Heterorhabdus papilliger,Labidocera acuta,Labidocera cervi,Labidocera farrani,Labidocera kroyeri,Labidocera minuta,Labidocera tasmanica,Lubbockia squillimana,Lucicutia flavicornis,Lucicutia gaussae,Macrosetella gracilis,Mecynocera clausi,Mesocalanus tenuicornis,Metacalanus aurivillii,Metridia lucens,Microsetella norvegica,Microsetella rosea,Nannocalanus minor,Neocalanus gracilis,Neocalanus tonsus,Oculosetella gracilis,Oithona atlantica,Oithona attenuata,Oithona australis,Oithona brevicornis,Oithona decipiens,Oithona fallax,Oithona longispina,Oithona nana,Oithona plumifera,Oithona robusta,Oithona setigera,Oithona similis,Oithona simplex,Oithona tenuis,Oncaea clevei,Oncaea media,Oncaea mediterranea,Oncaea paraclevei,Oncaea scottodicarloi,Oncaea venusta,Oncaea waldemari,Onychocorycaeus agilis,Onychocorycaeus catus,Onychocorycaeus giesbrechti,Onychocorycaeus latus,Onychocorycaeus pacificus,Onychocorycaeus pumilus,Paracalanus aculeatus,Paracalanus denudatus,Paracalanus indicus,Paracalanus nanus,Paracalanus parvus,Pareucalanus sewelli,Parundinella dakini,Parvocalanus crassirostris,Pleuromamma abdominalis,Pleuromamma borealis,Pleuromamma gracilis,Pleuromamma piseki,Pontella aculeata,Pontellopsis macronyx,Pseudodiaptomus aurivillii,Pseudodiaptomus mertoni,Rhincalanus cornutus,Rhincalanus nasutus,Rhincalanus rostrifrons,Sapphirina angusta,Sapphirina nigromaculata,Sapphirina opalina,Sapphirina scarlata,Sapphirina stellata,Scaphocalanus curtus,Scaphocalanus echinatus,Scolecithricella dentata,Scolecithricella longifurca,Scolecithricella minor,Scolecithrix bradyi,Scolecithrix danae,Scolecitrichopsis ctenopus,Stephos maculosus,Subeucalanus crassus,Subeucalanus longiceps,Subeucalanus mucronatus,Subeucalanus pileatus,Subeucalanus subcrassus,Subeucalanus subtenuis,Temora discaudata,Temora turbinata,Temoropia mayumbaensis,Tortanus barbatus,Tortanus gracilis,Triconia conifera,Triconia denticula,Triconia dentipes,Triconia umerus,Undinula vulgaris,Urocorycaeus furcifer,Urocorycaeus lautus,Urocorycaeus longistylis
NRS,Rottnest Island,ROT,32,115.4167,ROT20180328,2018-03-28T01:23:00Z,2018-03-28T09:23:00Z,2018,3,28,9:23:00,46,22.1816,0.9063,35.6328,La Nina,11.5468,NA,0,138.3777,15.3753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3753,0,0,0,61.5012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3753,0,76.8765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7506,30.7506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7506,0,30.7506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Rottnest Island,ROT,32,115.4167,ROT20180511,2018-05-11T01:21:00Z,2018-05-11T09:21:00Z,2018,5,11,9:21:00,48,21.7781,0.7538,35.6107,La Nina,7.9493,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6837,0,0,0,0,0,0,0,0,0,0,0,3.6837,0,0,0,0,0,0,0,0,14.7347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7346,0,14.7347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6837,0,0,0,3.6837,0,0,0,0,0,0,0,0,0,0,0,0,3.6837,0,0,0,0,7.3674,14.7346,0,0,0,0,0,0,0,0,0,0,0,14.7347,7.3673,0,3.6837,3.6837,14.7347,0,0,7.3673,0,0,0,3.6837,0,0,0,0,0,0,0,3.6837,0,29.4694,0,3.6837,0,0,7.3673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Rottnest Island,ROT,32,115.4167,ROT20180620,2018-06-20T01:56:00Z,2018-06-20T09:56:00Z,2018,6,20,9:56:00,45,21.3869,0.7074,35.3681,La Nina,15.9056,NA,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,15.717,0,0,7.8585,0,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5755,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.8679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,7.8585,0,0,0,0,0,31.434,0,0,0,0,0,0,0,0,0,0,0,23.5755,31.4339,0,0,15.717,23.5755,0,7.8585,7.8585,0,0,0,15.717,0,0,0,0,0,0,0,7.8585,0,0,0,7.8585,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,7.8585,0
NRS,Rottnest Island,ROT,32,115.4167,ROT20180719,2018-07-19T01:35:00Z,2018-07-19T09:35:00Z,2018,7,19,9:35:00,45,20.7759,0.7982,35.3275,Neutral,12.5736,NA,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,7.8585,0,0,7.8585,0,0,31.4339,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,0,0,0,0,23.5755,7.8585,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,62.8679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.1603,7.8585,0,0,0,0,0,0,0,0,0,0,0,23.5755,23.5755,0,0,0,7.8585,0,7.8585,23.5755,0,0,15.717,7.8585,0,0,0,0,0,0,0,7.8585,0,7.8585,0,0,0,0,23.5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0
NRS,Rottnest Island,ROT,32,115.4167,ROT20180727,2018-07-27T01:33:00Z,2018-07-27T09:33:00Z,2018,7,27,9:33:00,45,19.6621,0.735,35.3859,Neutral,18.2946,NA,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,0,0,0,0,0,0,31.4339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.8679,0,62.8679,0,0,0,0,0,0,31.4339,0,0,0,0,0,0,0,0,0,0,0,0,0,94.3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.434,0,15.717,0,0,0,0,0,0,0,15.717,0,0,78.5848,15.717,0,0,0,125.7358,0,0,31.4339,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4339,0,0,0,0,47.1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0
NRS,Rottnest Island,ROT,32,115.4167,ROT20180831,2018-08-31T02:07:00Z,2018-08-31T10:07:00Z,2018,8,31,10:07:00,45,18.4172,0.882,35.4435,Neutral,38.3887,NA,0,204.3206,0,0,0,0,47.1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0,62.8679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,47.1509,0,0,0,0,31.4339,0,94.3018,0,0,0,0,0,0,0,0,0,0,0,0,0,172.8867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0,47.1509,0,0,0,31.4339,298.6224,0,47.1509,0,0,0,0,0,15.717,0,0,0,0,0,0,0,0,251.4715,0,0,0,0,47.1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.9055,0,0,0,0,0,0,0,0,0,0,0
NRS,Rottnest Island,ROT,32,115.4167,ROT20180921,2018-09-21T01:27:00Z,2018-09-21T09:27:00Z,2018,9,21,9:27:00,45,17.8892,0.5601,35.5654,Neutral,4.998,NA,0,62.8679,22.0038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.8716,0,0,0,0,3.1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1434,6.2868,0,0,0,0,0,0,0,3.1434,0,0,0,0,0,0,0,0,6.2868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2868,0,0,0,0,0,0,0,0,0,0,0
NRS,Rottnest Island,ROT,32,115.4167,ROT20181024,2018-10-24T01:18:00Z,2018-10-24T09:18:00Z,2018,10,24,9:18:00,45,19.4792,0.3836,35.5959,Neutral,13.3908,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,15.717,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.1509,0,0,0,0,23.5755,0,23.5755,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,7.8585,0,7.8585,0,15.717,7.8585,0,70.7264,0,0,0,0,0,0,0,0,0,0,0,0,0,47.1509,47.1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0
NRS,Rottnest Island,ROT,32,115.4167,ROT20181130,2018-11-30T01:33:00Z,2018-11-30T09:33:00Z,2018,11,30,9:33:00,45,18.682,0.2118,35.7901,Neutral,11.4027,NA,0,31.4339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.3394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,110.0187,0,0,0,0,15.717,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4339,0,0,15.717,0,0,31.4339,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4339,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Rottnest Island,ROT,32,115.4167,ROT20181211,2018-12-11T01:24:00Z,2018-12-11T09:24:00Z,2018,12,11,9:24:00,45,19.2,0.1542,35.8801,Neutral,15.1512,NA,15.717,47.1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.8867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4339,15.717,0,0,0,0,0,15.717,15.717,0,47.1509,0,15.717,0,0,0,0,0,0,15.717,31.4339,0,0,0,0,0,0,0,0,298.6224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Rottnest Island,ROT,32,115.4167,ROT20190125,2019-01-25T01:35:00Z,2019-01-25T09:35:00Z,2019,1,25,9:35:00,45,20.2722,0.1599,35.8958,Neutral,9.4852,NA,0,70.7263,35.3632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2217,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9292,0,0,0,0,3.9292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9292,7.8585,0,0,0,0,0,0,0,0,7.8585,0,0,3.9292,0,0,0,0,3.9292,0,0,3.9292,0,0,0,3.9292,0,0,0,0,0,0,0,0,0,3.9292,3.9292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0
NRS,Rottnest Island,ROT,32,115.4167,ROT20190221,2019-02-21T01:30:00Z,2019-02-21T09:30:00Z,2019,2,21,9:30:00,45,21.5256,0.2763,36.0441,Neutral,8.7465,NA,0,39.2925,0,0,0,0,23.5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.7264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.7263,0,0,0,0,7.8585,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,23.5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Rottnest Island,ROT,32,115.4167,ROT20190306,2019-03-06T02:24:00Z,2019-03-06T10:24:00Z,2019,3,6,10:24:00,45,20.8671,0.857,35.8839,El Nino,7.4891,NA,0,31.4339,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,23.5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.5942,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,23.5755,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,0,0,0,7.8585,0,0,0,7.8585,0,0,15.717,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Rottnest Island,ROT,32,115.4167,ROT20190507,2019-05-07T01:40:00Z,2019-05-07T09:40:00Z,2019,5,7,9:40:00,45,21.3874,0.3678,35.6875,Neutral,25.8466,NA,0,47.1509,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.7358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.8679,0,94.3018,0,0,0,0,15.717,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,31.434,0,15.717,0,0,0,0,31.434,31.4339,0,0,0,0,0,15.717,0,0,0,0,0,47.1509,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,15.717,15.717,172.8866,47.1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0
NRS,Rottnest Island,ROT,32,115.4167,ROT20190527,2019-05-27T01:28:00Z,2019-05-27T09:28:00Z,2019,5,27,9:28:00,45,21.1521,0.2811,35.654,Neutral,11.1512,NA,7.8585,212.1791,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.1509,0,0,0,0,0,7.8585,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,23.5755,0,0,7.8585,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2925,0,7.8585,47.1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,78.5849,31.434,0,0,0,0,0,15.717,0,0,0,0,0,23.5755,7.8585,0,15.717,0,7.8585,7.8585,0,62.8679,0,0,0,7.8585,0,0,0,0,0,7.8585,0,0,7.8585,0,23.5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Rottnest Island,ROT,32,115.4167,ROT20190621,2019-06-21T01:15:00Z,2019-06-21T09:15:00Z,2019,6,21,9:15:00,45,21.3568,0.4339,35.4633,Neutral,3.7642,NA,0,0,3.1434,0,0,0,0,0,0,0,0,0,0,3.1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2868,0,0,0,0,0,0,0,0,6.2868,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1434,0,0,0,0,0,0,0,0,0,0,0,0,3.1434,0,0,0,15.717,12.5736,0,0,0,0,3.1434,0,0,0,0,0,0,6.2868,9.4302,0,6.2868,3.1434,6.2868,0,0,6.2868,0,0,0,0,0,0,0,0,0,0,0,0,9.4302,3.1434,12.5736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Rottnest Island,ROT,32,115.4167,ROT20190711,2019-07-11T01:26:00Z,2019-07-11T09:26:00Z,2019,7,11,9:26:00,46,20.5468,0.9542,35.4192,Neutral,13.7301,NA,0,0,7.6876,0,0,0,0,0,0,15.3753,0,0,0,0,0,7.6876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6876,0,0,0,0,0,15.3753,0,0,61.5012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6876,0,0,23.0629,0,7.6876,0,0,0,0,15.3753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7506,0,0,0,0,0,0,7.6876,0,0,0,0,0,0,7.6876,0,0,0,23.0629,0,7.6876,0,0,0,0,0,0,0,0,0,0,0,0,15.3753,38.4382,38.4382,15.3753,0,0,0,7.6876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3752,0,0,0,0,0,0,0,0,0,0,0
NRS,Rottnest Island,ROT,32,115.4167,ROT20190819,2019-08-19T00:31:00Z,2019-08-19T08:31:00Z,2019,8,19,8:31:00,46,19.6634,0.3701,35.5105,Neutral,13.2304,NA,0,38.4382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6876,69.1888,0,0,0,0,0,7.6876,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6876,0,61.5012,0,0,0,0,46.1259,0,30.7506,0,0,0,0,0,0,0,0,0,0,0,0,0,69.1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.4382,0,0,0,0,0,23.0629,7.6876,0,0,15.3753,53.8135,0,15.3753,15.3753,0,0,7.6876,0,0,0,0,0,0,0,0,15.3753,7.6876,84.5641,15.3753,0,0,0,7.6876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0629,0,0,0,0,0,0,0,0,0,0,0
NRS,Rottnest Island,ROT,32,115.4167,ROT20191011,2019-10-11T02:07:00Z,2019-10-11T10:07:00Z,2019,10,11,10:07:00,40,19.4755,0.2036,35.6637,Neutral,53.9907,NA,0,167.9751,8.8408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8408,0,0,0,0,0,0,0,0,0,0,0,0,8.8408,0,0,0,0,0,0,0,8.8408,0,0,0,0,0,17.6816,0,0,61.8856,0,0,0,0,0,0,8.8408,0,0,0,0,0,0,0,0,0,0,0,0,8.8408,0,53.0448,0,0,0,0,8.8408,0,17.6816,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.204,26.5224,0,0,0,0,0,0,0,0,17.6816,0,0,0,0,0,0,35.3632,8.8408,0,8.8408,8.8408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8408,0,0,0,0,0,0,0,0,0,0,0
NRS,Rottnest Island,ROT,32,115.4167,ROT20191126,2019-11-26T01:30:00Z,2019-11-26T09:30:00Z,2019,11,26,9:30:00,40,19.8359,0.279,35.8265,Neutral,6.6836,NA,0,67.19,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Rottnest Island,ROT,32,115.4167,ROT20191218,2019-12-18T01:15:00Z,2019-12-18T09:15:00Z,2019,12,18,9:15:00,45,21.7097,0.0847,35.8459,Neutral,17.383,NA,0,471.509,31.4339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4339,0,0,330.0563,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.8679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,0,15.717,15.717,0,0,125.7357,31.434,0,0,0,0,15.717,0,0,0,15.717,0,0,0,0,0,31.4339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,0,31.434,0,0,0,0,0,0,0,0,0,0,0
